LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
13389,19,84055,5710,638,38,1,9.71,24,0.68,3,1,0,0,0,0,1,0
249896,62,80620,152721,312,49,3,21.35,60,0.48,2,1,1,1,0,3,1,0
232066,52,46161,12573,698,108,3,23.51,24,0.63,2,1,0,0,0,0,0,0
79581,36,58630,209728,688,56,2,23.84,48,0.88,2,3,0,1,1,3,0,0
217688,22,51539,75088,726,81,2,21.2,60,0.8,3,2,2,1,1,4,1,0
130543,50,116395,196110,377,54,1,19.94,60,0.27,0,2,0,0,0,2,1,0
146035,44,149610,118722,472,51,2,9.99,12,0.89,2,3,1,0,1,0,0,0
77345,35,80227,58508,732,117,4,9.64,60,0.82,3,1,1,1,1,4,0,0
251842,22,148056,218641,390,12,2,22.08,48,0.71,0,1,1,0,0,0,1,0
112605,25,105984,86578,300,38,2,24.07,48,0.31,2,1,1,0,1,4,0,0
35148,58,112537,21660,766,53,1,4.1,12,0.45,2,2,2,0,1,0,0,0
167723,61,114175,196557,660,37,3,11.6,12,0.35,2,0,1,0,0,2,0,0
173207,36,116040,196019,738,88,3,10.88,12,0.54,2,1,1,1,1,0,1,0
145373,28,63496,134485,399,14,4,22.88,24,0.46,1,3,1,1,0,0,0,1
83201,51,67883,199975,514,87,4,23.36,60,0.45,2,1,2,0,1,1,0,0
20514,33,125957,96249,548,40,3,8.6,12,0.75,1,2,2,1,0,0,0,1
54647,35,59160,188236,343,13,4,18.45,12,0.13,0,3,1,0,1,1,0,0
125652,51,90725,181781,765,17,4,22.5,24,0.88,1,0,0,0,1,3,0,0
119119,29,54863,162680,580,104,2,5.39,24,0.57,3,1,1,1,0,3,0,0
176107,29,102498,118742,569,115,4,21.06,12,0.78,0,2,1,1,0,0,0,0
120855,43,82484,200209,387,49,2,19.92,12,0.77,1,2,0,1,0,2,1,1
28481,46,126689,133581,319,66,4,20.49,48,0.18,1,1,2,1,0,4,0,1
28253,26,141246,89736,690,16,2,10.29,24,0.21,2,0,1,0,1,4,0,0
115478,63,134267,173738,701,22,4,21.03,12,0.77,1,0,1,0,0,0,0,0
9970,47,28475,116841,372,72,4,7.66,48,0.49,3,3,0,1,0,0,0,0
121736,54,75840,233438,442,84,4,6.16,36,0.63,2,0,2,1,1,4,1,0
75570,28,91144,53210,413,62,1,16.54,60,0.29,2,2,1,1,1,0,0,0
53211,28,44343,13885,362,113,4,14.7,60,0.51,3,1,2,0,0,3,0,0
151227,49,140021,47115,326,39,4,18.38,48,0.83,3,2,2,0,0,0,0,0
223857,61,138005,200388,656,88,4,8.41,12,0.76,1,2,2,0,1,2,1,0
121441,37,28987,163299,584,94,1,12.91,24,0.54,0,0,0,1,1,4,1,0
84590,68,99139,183271,494,83,4,3.72,24,0.24,2,1,2,0,1,0,1,0
252138,65,44655,110155,448,81,2,17.46,12,0.83,2,2,0,1,1,1,1,0
21476,59,23186,13254,432,12,3,8.78,24,0.43,1,3,2,1,0,3,1,0
34212,53,94782,190692,472,16,2,7.87,60,0.51,2,0,1,1,1,0,0,0
68892,56,142624,207079,495,27,2,20.74,12,0.66,3,3,0,0,0,2,0,1
202999,60,131094,73162,821,75,2,10.73,48,0.86,1,2,2,1,1,3,1,0
184983,63,85451,215250,797,11,2,13.94,12,0.78,1,1,2,0,1,1,1,0
214074,32,69656,47699,712,39,2,3.13,60,0.54,1,0,0,1,1,4,1,0
180703,63,25690,174144,743,2,1,13.81,36,0.54,3,0,2,0,1,2,1,0
247441,19,43098,95941,732,83,1,13.51,60,0.17,2,0,0,0,1,3,0,0
24488,66,53808,98342,715,52,1,23.39,24,0.18,3,3,0,1,1,3,0,0
146146,48,116626,59118,785,70,1,12.0,36,0.88,3,1,0,0,1,0,0,0
96441,22,22477,29895,438,86,3,9.42,12,0.61,0,0,2,1,1,3,1,0
207977,66,57207,128211,623,69,3,4.62,24,0.48,2,3,1,0,1,2,1,0
214465,42,71692,214318,410,0,2,14.37,36,0.8,2,0,0,0,1,2,1,0
10887,52,46953,100521,411,75,4,6.89,24,0.75,2,1,1,0,1,0,1,0
60150,65,87969,169301,358,108,2,4.93,36,0.34,3,0,1,1,1,2,1,0
251650,45,57416,174618,350,81,1,15.99,48,0.24,1,0,2,1,0,3,1,0
63208,57,37287,120289,719,34,1,11.38,60,0.88,1,1,0,1,0,4,0,0
19997,28,75888,7805,547,49,4,3.15,36,0.27,3,1,2,0,0,3,1,0
95445,66,71065,191226,800,89,4,11.53,12,0.18,3,2,0,0,0,0,0,0
183073,18,88867,35592,511,119,2,17.59,12,0.72,0,0,2,0,1,2,1,0
51652,55,127916,5852,644,9,4,9.79,24,0.14,2,0,2,0,1,3,1,0
83443,36,60436,210421,350,39,1,18.43,48,0.78,1,3,2,1,0,3,0,1
27470,67,109505,230295,551,18,3,3.58,48,0.76,3,0,1,1,0,0,1,0
54002,44,147782,195389,358,23,4,23.68,24,0.66,1,1,0,0,0,0,0,0
151110,36,49698,95529,635,34,2,12.03,60,0.82,0,1,2,0,0,4,0,0
51275,20,121971,204493,473,58,3,13.14,48,0.15,0,1,2,0,0,4,0,1
51634,21,104288,143029,359,27,4,14.49,12,0.17,2,0,0,1,0,1,0,1
48586,59,44399,41100,676,64,2,14.43,24,0.35,2,3,2,0,1,4,0,0
21038,21,104047,192711,740,44,4,11.49,60,0.45,0,0,2,0,0,3,1,0
180528,32,61749,41679,782,60,3,7.34,48,0.46,1,2,0,0,0,3,1,0
146636,47,128494,192122,721,116,2,2.1,36,0.16,3,2,2,1,1,1,0,0
210538,69,40651,12484,673,86,3,6.08,60,0.54,3,0,0,1,0,1,1,0
244187,18,28683,35768,781,1,2,8.43,48,0.23,2,0,1,1,0,4,0,0
180227,50,44210,132336,625,55,1,14.35,24,0.4,3,0,2,0,1,0,0,0
49793,25,135216,128022,406,103,1,21.22,60,0.25,0,1,1,0,1,0,0,1
193749,39,35250,183701,637,32,3,20.28,12,0.23,3,3,2,1,0,3,0,1
118602,22,139183,97598,524,50,4,4.13,24,0.87,2,2,2,0,1,1,1,0
127003,34,59958,214696,608,77,1,20.77,12,0.69,0,3,2,0,0,3,1,1
112367,49,133769,223416,458,111,4,4.5,60,0.37,2,2,1,1,1,3,0,0
70323,26,45619,18072,422,43,1,24.78,12,0.27,1,3,2,0,0,0,1,0
48771,68,143971,114968,413,39,4,19.67,24,0.38,3,3,1,1,1,2,1,0
225467,30,51126,112213,566,61,1,16.99,48,0.29,0,0,1,0,1,4,0,0
209397,57,31836,110556,837,6,2,22.97,12,0.52,3,2,2,0,0,2,0,0
229791,63,51317,36192,393,41,4,24.12,12,0.12,0,3,1,1,1,0,0,0
246884,32,145936,237416,569,75,4,11.81,48,0.8,3,1,2,0,0,0,1,0
18559,38,23310,147812,527,5,4,12.02,60,0.24,0,0,2,1,0,2,1,1
163132,32,45323,88860,336,96,2,8.47,24,0.58,3,1,1,1,0,2,0,1
85677,33,59455,227167,529,46,4,2.18,36,0.37,1,1,2,1,1,1,0,0
71665,19,34213,178062,592,6,3,22.0,12,0.35,3,0,1,1,1,0,1,0
36856,43,135579,204464,839,3,1,7.13,24,0.53,3,2,0,0,1,1,0,0
140778,61,50788,130323,821,18,2,24.5,24,0.7,1,2,0,1,0,1,0,0
172321,59,27813,172524,763,34,4,16.4,24,0.71,2,1,2,0,0,4,0,0
64421,40,137753,141165,710,113,3,10.52,24,0.27,0,0,0,1,0,0,0,0
164132,50,18524,29555,302,49,4,23.6,48,0.36,0,2,0,0,0,2,0,1
165821,61,116220,39364,612,76,1,6.45,60,0.75,3,2,0,0,0,3,1,0
13376,56,137875,153154,808,89,4,8.1,24,0.24,3,1,2,0,1,1,1,0
222435,63,92586,162580,693,14,4,14.94,12,0.77,1,3,2,0,0,1,0,0
86041,63,16000,241062,584,27,3,7.38,60,0.9,1,0,0,1,1,4,1,0
218873,32,96562,170687,827,7,1,15.28,12,0.71,1,3,0,0,1,0,0,0
84598,38,51380,114031,599,84,3,12.47,36,0.32,3,2,2,1,1,0,0,0
97676,21,110653,180050,401,75,3,24.29,24,0.87,1,2,1,1,1,1,0,0
26750,54,138221,115647,659,80,3,13.28,12,0.13,2,0,1,1,1,0,0,0
85564,22,96055,65054,513,76,3,4.25,12,0.2,1,2,0,0,0,2,1,0
11737,50,138799,36237,827,88,3,13.15,48,0.76,2,3,0,0,1,3,1,0
223196,45,33193,147595,470,22,1,18.58,36,0.32,2,2,0,0,0,2,1,1
103778,25,89142,91774,683,39,2,10.27,36,0.84,3,3,1,0,0,1,0,1
19332,39,82799,150109,357,48,1,5.4,24,0.17,2,3,1,1,1,2,1,0
191804,26,70343,118779,527,59,4,14.21,60,0.21,1,2,2,1,0,0,1,0
45786,33,57230,40519,532,23,4,11.33,60,0.65,0,2,2,1,0,0,0,0
30419,61,73620,128661,473,86,2,11.52,48,0.3,0,2,2,0,0,0,1,0
63427,50,136254,201351,425,71,2,12.96,60,0.55,2,1,2,0,0,3,1,0
75863,59,110290,217895,508,26,1,14.08,24,0.85,0,3,0,1,1,3,0,0
174979,62,145121,22550,306,112,2,20.13,24,0.39,0,1,0,0,0,3,1,1
155601,22,61309,138169,681,27,4,24.32,12,0.27,2,3,0,1,0,4,0,0
14553,29,32518,56883,420,107,1,9.05,24,0.19,0,0,1,0,1,2,1,0
108391,60,78975,36048,842,118,1,2.34,60,0.53,2,0,0,0,1,2,0,0
53877,55,75233,77127,509,71,4,13.45,48,0.86,2,3,2,1,0,1,0,0
91826,67,129746,71105,346,23,4,6.17,48,0.46,1,1,2,1,1,1,0,0
158714,39,55943,238105,848,15,4,20.63,48,0.51,1,3,2,0,1,4,1,1
249304,20,28860,207196,608,86,3,20.75,36,0.44,0,3,1,0,1,4,0,1
49679,59,147879,199645,794,7,1,16.66,48,0.55,2,0,0,0,1,2,1,0
204578,54,96311,76282,411,75,1,22.99,12,0.82,2,3,2,1,1,3,0,0
57728,61,136099,177222,718,117,1,14.33,24,0.18,3,0,1,0,1,0,0,0
31747,20,46367,237701,759,10,2,20.29,12,0.52,3,0,2,0,0,3,0,1
152509,66,99032,73616,674,84,3,15.68,36,0.1,2,2,1,1,1,3,1,0
249837,24,116357,227748,589,104,4,14.56,36,0.12,3,0,2,0,1,1,0,0
39731,29,134969,242686,411,11,1,24.24,24,0.51,1,1,1,0,0,1,1,0
111167,64,50558,37388,849,113,4,3.11,24,0.45,1,1,0,1,1,2,1,0
131032,28,124790,22202,758,116,2,17.58,12,0.39,2,3,2,1,0,2,0,0
236943,18,71532,117535,464,8,2,16.95,12,0.21,0,1,0,1,0,1,1,0
104041,22,101675,222353,767,113,4,23.56,60,0.54,3,2,0,0,0,2,0,0
12265,40,132776,168450,709,66,1,24.0,36,0.8,1,2,1,0,1,2,0,0
68204,63,18125,30987,328,105,4,17.03,24,0.72,3,0,0,1,1,0,1,0
60425,69,79610,234204,763,2,4,2.66,36,0.78,1,3,0,0,0,0,0,0
79291,36,115741,117918,300,53,4,9.94,48,0.52,2,1,1,0,0,4,0,0
36190,25,59240,35558,548,111,1,12.65,48,0.36,1,1,2,0,0,1,0,1
230640,30,125977,173931,688,47,1,20.93,60,0.33,1,3,2,1,0,4,1,0
105814,63,45270,37905,704,107,3,12.14,48,0.22,1,3,1,0,0,3,1,0
134712,59,65584,223916,333,81,2,19.55,60,0.86,1,2,2,1,0,4,0,0
86434,30,66229,215420,448,70,3,4.0,60,0.31,0,1,0,0,0,0,1,0
246610,41,76067,197317,348,104,2,17.5,24,0.68,1,0,0,1,1,1,1,0
24674,60,21454,135110,408,72,1,7.38,48,0.53,0,1,2,0,1,2,0,0
73501,28,26841,34048,744,51,1,17.92,12,0.3,3,1,0,0,1,3,0,0
219933,49,86311,48551,456,45,3,2.53,36,0.89,0,2,2,0,0,2,1,0
78348,45,144655,247048,344,54,3,21.76,24,0.48,0,3,1,0,0,2,0,0
135201,20,63573,107462,756,108,1,12.84,12,0.41,0,2,2,0,0,3,0,0
181540,45,35322,7763,431,39,3,18.92,36,0.63,1,2,1,0,1,4,1,0
198184,56,83566,65000,485,49,2,17.95,36,0.73,0,2,0,1,1,0,1,0
179231,36,124003,249312,669,4,1,2.34,12,0.76,0,2,0,1,0,3,1,0
150613,62,69526,87669,492,83,2,22.82,12,0.54,1,0,2,0,1,3,0,0
204486,32,47814,224098,609,2,4,17.34,48,0.53,3,1,0,0,1,1,0,0
75636,23,137430,233792,433,83,2,10.26,36,0.5,2,1,1,0,0,0,1,0
16180,42,56470,152490,386,91,2,15.3,60,0.77,0,3,2,1,1,4,1,0
221863,64,141089,31711,472,29,3,18.37,12,0.77,1,2,1,1,1,3,0,0
81698,47,120517,199208,722,58,1,4.85,36,0.23,3,0,0,1,0,0,0,0
22994,22,54933,207910,391,85,1,16.69,24,0.24,1,1,2,1,0,0,1,1
138639,59,130806,19007,642,62,3,13.18,24,0.26,1,2,1,1,0,2,1,1
9165,19,95665,12537,768,10,4,7.98,48,0.8,3,2,1,0,1,4,0,0
172373,40,136871,111974,626,83,2,4.66,24,0.63,2,2,0,0,1,0,0,0
86417,38,136158,150825,714,41,4,2.87,48,0.87,3,2,2,0,1,4,0,0
228956,69,124589,124445,770,103,2,10.91,36,0.31,1,2,1,1,1,4,1,0
161627,22,90415,186431,522,74,3,8.63,60,0.61,3,1,1,0,0,3,0,0
55396,60,129302,39586,573,42,1,2.37,48,0.22,1,1,2,0,0,0,1,0
227311,48,42454,92148,786,118,2,19.52,36,0.34,3,1,0,0,0,3,1,0
50273,43,59232,198103,618,86,2,8.79,12,0.84,2,2,2,0,1,0,0,0
209318,31,79657,120777,351,7,2,4.36,60,0.56,1,2,2,1,1,2,0,0
245424,51,16268,8774,380,38,4,16.74,12,0.75,2,3,2,1,0,1,0,0
165140,43,118524,151055,568,113,1,3.46,36,0.68,0,3,1,0,1,3,0,0
22374,60,21821,182941,829,86,4,3.42,36,0.17,0,0,2,0,0,1,0,0
180461,58,73845,141184,591,27,3,10.93,12,0.63,3,1,1,1,0,3,0,0
66297,27,31683,24995,608,28,2,21.52,48,0.2,1,2,2,0,0,3,1,0
53220,54,76453,163538,412,49,1,14.83,60,0.49,2,2,2,1,1,0,1,0
23201,54,44243,185091,649,78,4,17.9,36,0.41,0,1,0,1,1,4,1,0
187177,34,64615,247258,427,44,3,2.16,24,0.19,3,2,2,0,0,3,0,0
238290,37,77491,74292,375,84,1,20.51,36,0.83,2,1,0,0,1,4,0,0
226180,59,116616,62123,494,7,2,3.36,36,0.35,3,0,2,0,0,0,1,0
127282,23,48201,217253,841,111,4,8.27,24,0.73,0,1,2,0,0,0,0,0
252868,33,59731,157121,779,80,2,24.04,60,0.15,0,3,2,1,1,2,1,0
138187,61,28484,68808,570,119,3,21.61,12,0.59,2,0,2,1,0,1,0,1
151527,57,139869,117445,724,80,4,20.7,60,0.16,0,2,0,1,0,0,0,0
160729,67,41171,119886,348,104,1,18.83,12,0.72,1,3,2,0,1,0,1,0
3789,48,65400,162262,599,96,2,7.41,48,0.14,0,0,2,0,1,4,0,0
100122,53,20889,6942,843,0,2,5.1,48,0.71,0,1,0,1,1,2,0,0
137350,19,62250,186635,338,26,4,8.56,48,0.53,3,0,0,0,1,1,0,0
171450,50,118724,97178,410,30,2,20.65,24,0.54,3,0,0,0,1,3,1,0
44811,28,80935,115023,784,98,2,13.5,36,0.25,0,0,1,1,1,4,0,0
75826,51,93346,28193,797,43,2,16.82,24,0.72,0,0,2,1,0,1,0,0
156988,57,66525,120515,335,29,1,19.52,36,0.72,3,1,2,1,1,1,0,0
143430,31,135519,157631,478,34,4,13.62,12,0.32,2,2,0,1,1,2,0,0
228520,30,55906,8747,501,12,3,5.74,36,0.59,0,3,2,0,1,1,0,0
62250,59,33455,109672,835,31,3,8.22,12,0.46,2,2,1,1,1,4,0,0
137683,41,92364,248589,836,118,1,21.62,60,0.65,1,2,0,0,0,2,0,0
68719,30,122348,107277,371,4,1,13.45,36,0.18,2,0,2,0,0,1,1,0
112765,25,22866,13944,301,74,3,6.3,36,0.36,1,1,0,0,0,1,1,1
88445,51,107314,43113,752,31,4,3.0,60,0.69,0,1,0,1,1,0,1,0
237276,31,112151,126543,824,26,4,15.96,24,0.71,0,0,1,1,0,0,0,0
199482,66,19753,191969,845,32,1,10.34,24,0.52,3,2,0,0,1,3,0,0
59555,35,98814,122214,802,51,1,7.66,48,0.45,3,3,0,0,1,4,1,0
254705,47,17579,35039,845,97,4,2.99,60,0.46,1,1,2,0,1,4,1,0
251095,44,115901,78961,329,22,3,19.14,60,0.56,3,3,2,0,1,4,1,0
25329,57,139587,68444,671,83,2,7.8,60,0.23,3,1,1,0,0,1,1,0
25222,47,48072,11820,412,112,1,4.67,60,0.15,2,3,1,0,0,2,0,0
65586,22,79252,207397,505,81,4,19.39,12,0.34,1,1,0,1,1,3,0,1
37686,38,146502,218744,305,81,1,2.67,48,0.47,1,2,1,0,0,0,1,0
222708,32,135005,168790,725,66,4,15.28,60,0.21,2,2,1,1,0,0,0,0
123960,65,95734,229198,802,79,2,18.99,36,0.51,1,0,0,0,0,3,0,0
100470,33,51213,122395,436,38,1,22.28,12,0.15,2,1,2,1,0,1,1,0
205179,18,133231,224962,510,93,2,18.99,48,0.27,3,3,2,0,1,2,0,0
146777,34,52472,117688,765,67,2,21.73,36,0.88,0,0,0,0,1,0,0,0
211417,47,141050,145108,771,18,4,4.4,24,0.13,2,2,1,0,0,3,1,0
8636,25,146790,102787,335,60,1,21.18,36,0.12,1,1,1,0,1,1,0,0
130398,27,119060,182285,464,118,4,12.57,24,0.12,1,0,1,1,0,0,1,0
232580,36,18066,180980,466,73,1,8.82,24,0.32,2,3,0,1,0,2,1,0
249473,36,20545,25753,636,20,1,20.15,12,0.56,2,2,0,1,0,2,1,1
254179,37,125351,120644,572,10,4,21.48,36,0.68,1,3,1,0,1,1,1,0
66802,28,77487,100364,349,90,4,11.09,48,0.19,3,0,0,1,1,3,1,0
176166,49,135754,190425,750,1,4,24.39,12,0.13,1,2,2,1,0,2,0,0
168919,68,65714,147514,476,101,4,20.29,12,0.26,1,0,1,1,0,1,0,1
42063,49,139137,121892,508,49,3,13.01,60,0.15,3,1,2,1,1,2,0,0
168492,29,88970,15470,534,65,3,15.45,48,0.85,2,1,1,1,1,3,0,0
6085,30,121878,135135,431,108,4,15.85,36,0.14,0,0,0,0,0,3,0,0
249374,39,99687,236097,519,105,3,10.96,24,0.17,1,3,0,1,0,0,1,0
89225,69,106744,221535,455,11,1,6.38,48,0.8,0,1,1,1,0,0,0,0
24010,64,47069,83683,390,81,3,10.21,60,0.81,2,2,1,0,0,2,1,0
49662,67,36116,69283,607,79,2,18.16,24,0.22,3,0,1,0,1,2,1,0
47469,68,30827,212949,768,24,2,3.98,24,0.6,1,0,1,1,0,1,0,0
113175,62,147974,223084,577,64,2,2.29,60,0.73,3,1,0,1,1,1,1,0
210889,46,20104,181680,567,28,1,3.35,12,0.74,3,0,0,0,1,3,1,1
155262,53,36324,201265,737,117,3,15.57,60,0.83,1,3,0,0,0,1,1,0
107329,22,24778,93938,472,109,4,22.58,24,0.38,2,2,0,1,0,2,0,1
93258,42,101708,168385,772,44,1,6.46,60,0.7,2,3,1,1,0,0,1,1
131495,21,26600,121575,730,43,4,21.37,60,0.82,1,1,2,1,1,3,1,0
167538,69,70315,138529,353,68,3,2.67,48,0.21,2,1,2,1,1,0,1,0
25697,53,108831,34361,758,44,1,20.91,24,0.39,3,1,1,1,0,3,1,0
27081,42,79475,201613,675,16,3,4.38,36,0.26,2,0,2,0,1,1,0,0
218979,30,19387,145471,489,42,4,19.59,48,0.68,2,2,2,0,1,3,1,0
39897,20,70664,107266,707,20,4,16.97,48,0.78,1,3,0,0,1,3,0,1
105159,26,32218,125551,303,25,3,6.78,48,0.32,1,0,0,0,0,0,0,0
41430,63,58313,43081,415,7,1,15.68,36,0.28,0,1,2,0,1,0,0,0
252363,41,42678,80031,651,40,2,24.17,24,0.49,1,3,0,1,0,4,1,0
141194,53,71824,65295,720,111,2,3.25,12,0.89,1,2,0,0,1,4,0,0
108994,57,140544,164925,326,46,1,24.92,12,0.24,0,2,2,0,1,3,1,0
119960,52,92354,59013,792,87,2,3.8,48,0.61,3,3,1,1,1,4,1,0
107908,21,29364,195147,351,101,4,24.75,24,0.45,2,0,0,0,1,3,1,0
57416,25,126443,223566,670,85,2,12.02,60,0.37,0,1,2,1,1,1,0,0
192709,27,149636,86912,782,43,2,5.93,12,0.19,1,1,0,0,0,3,0,1
197249,56,98444,178624,428,73,4,17.4,36,0.12,3,1,0,0,0,1,0,0
228279,53,62851,195599,637,103,2,16.9,24,0.21,0,2,2,0,1,0,1,0
14043,66,68686,44148,803,32,2,23.48,24,0.42,3,1,2,1,0,1,0,0
164714,27,66865,115548,551,29,2,7.96,12,0.16,3,0,2,1,0,2,1,0
81330,45,82002,45780,332,33,3,16.6,60,0.46,2,1,1,1,0,2,0,0
156459,55,138089,108814,453,37,2,21.54,48,0.79,1,3,1,0,0,0,0,0
24024,18,142658,137485,740,49,1,3.03,12,0.79,2,1,0,0,0,3,1,0
1591,41,53824,169546,848,73,1,14.8,48,0.87,3,3,2,0,1,3,0,0
54254,30,15621,146037,775,40,1,17.29,48,0.11,2,2,0,0,0,2,1,1
118358,37,114430,99631,734,5,1,23.02,24,0.19,0,1,1,0,1,2,1,0
240936,59,17136,233686,818,19,1,12.18,24,0.14,3,3,1,0,1,4,0,0
246233,62,123383,141687,476,85,2,20.49,60,0.9,2,3,2,0,0,1,1,0
97380,24,28699,196636,608,34,4,20.39,48,0.62,0,3,0,0,1,0,1,1
177681,45,112127,194516,447,53,4,23.11,36,0.46,2,3,1,0,0,0,1,0
219455,30,102940,38936,545,103,2,11.15,12,0.58,0,1,1,1,0,3,0,0
19045,28,92168,175697,401,92,3,4.02,12,0.85,0,3,1,0,1,4,0,0
75234,24,93992,121978,812,64,1,6.82,12,0.27,2,1,0,0,1,1,1,0
236122,69,87646,198329,755,12,4,11.18,48,0.74,0,1,2,1,0,2,1,0
128454,32,95068,243051,489,114,3,9.87,12,0.71,1,1,1,1,1,2,0,0
13644,50,24631,51560,625,1,1,4.24,60,0.76,0,0,0,1,0,0,1,0
41204,49,138196,28521,306,19,3,14.78,24,0.42,2,2,0,1,1,1,0,0
235321,42,58124,198129,326,41,4,14.49,48,0.43,3,2,1,1,0,0,0,0
13631,27,123220,139495,336,107,4,24.78,36,0.6,2,0,2,1,0,3,0,0
151649,56,114316,48404,763,117,4,17.91,12,0.7,1,3,2,1,1,1,0,0
96535,38,44264,65926,533,20,1,11.55,60,0.45,2,1,0,1,0,3,0,0
195563,39,28207,150105,425,111,3,16.02,60,0.4,0,0,1,0,1,2,1,0
237404,29,129273,162134,333,42,2,7.44,12,0.13,3,2,2,1,1,2,1,0
100323,45,105540,111087,562,66,1,20.56,60,0.69,1,3,2,1,0,3,0,0
224468,63,87030,104410,456,18,1,10.02,48,0.12,3,1,1,0,1,4,0,0
161788,18,94137,156942,530,20,1,17.4,24,0.9,1,0,0,0,0,3,0,1
79689,59,16437,187782,568,91,3,15.02,48,0.47,2,1,2,1,0,4,1,0
23430,55,65784,190475,379,50,2,6.43,48,0.39,3,0,0,1,0,2,1,0
208422,67,133463,197299,362,40,2,24.91,48,0.76,3,3,0,0,1,1,0,0
216269,39,138054,79911,733,14,2,3.38,12,0.39,0,1,2,0,0,1,1,0
104494,62,74654,210205,626,33,1,10.19,12,0.85,0,3,0,1,1,0,1,0
217295,20,124511,29778,425,53,1,12.0,24,0.34,2,1,1,1,1,1,0,0
129179,22,59508,216377,626,41,2,6.3,24,0.56,2,1,2,1,1,1,1,0
105635,63,66378,132382,606,93,1,9.84,24,0.44,1,2,1,0,1,3,1,0
134523,20,147349,171132,427,97,1,19.38,12,0.36,2,0,1,0,1,0,0,0
88662,55,126773,146112,454,111,3,10.55,24,0.22,1,2,1,1,1,3,1,0
148841,45,79822,182274,614,5,2,22.86,12,0.21,1,1,1,0,1,2,0,1
151372,66,133924,105240,655,40,2,21.86,48,0.5,1,3,1,1,0,4,0,1
91242,30,146491,76236,754,75,1,9.21,12,0.78,1,1,1,0,0,3,1,0
74227,35,15998,173528,841,34,4,22.32,12,0.68,1,3,1,0,1,4,1,1
185649,62,125845,71062,588,23,1,13.62,60,0.19,2,2,1,1,0,1,0,0
16234,61,61604,21249,777,87,4,5.78,24,0.45,0,2,1,0,1,3,0,0
95435,33,71033,148111,588,77,1,7.55,36,0.36,3,0,2,0,0,0,1,0
54408,34,119670,40932,315,113,2,16.81,60,0.64,3,3,2,1,0,3,1,0
96292,20,46151,39303,683,92,4,23.46,48,0.26,2,2,2,0,0,1,1,1
87966,32,147851,40099,344,49,1,21.7,60,0.41,0,2,1,1,1,1,1,0
177461,34,110728,16816,709,28,2,17.12,36,0.76,0,0,1,0,1,1,0,1
8123,59,18811,157752,621,95,3,12.35,12,0.21,3,1,1,0,1,2,1,0
33057,65,16647,27792,590,4,1,8.57,48,0.54,1,0,0,0,1,4,0,0
5442,50,82994,205146,623,40,2,20.31,12,0.76,2,0,1,1,1,1,1,0
105191,21,48241,28627,646,26,3,19.84,24,0.8,3,2,1,0,1,4,0,0
104312,45,119050,31500,817,69,2,14.38,60,0.59,2,0,2,0,1,4,1,0
43316,65,113802,85282,324,7,2,10.79,36,0.14,3,2,0,0,0,4,1,0
134249,58,97346,149946,401,63,2,5.99,60,0.25,2,1,2,0,1,3,1,0
234181,25,88411,63406,380,109,2,12.92,24,0.36,2,0,1,0,0,0,0,0
172326,59,75619,77910,589,77,3,9.47,36,0.33,1,1,2,1,0,0,0,0
136410,56,38931,41147,583,68,2,8.42,60,0.13,3,2,0,0,0,2,0,0
197438,48,133465,69924,744,30,4,18.21,24,0.75,1,1,1,0,1,1,0,0
133976,50,78111,191743,643,65,3,24.13,24,0.49,1,3,1,1,1,4,1,0
138752,19,29090,93993,594,59,3,19.72,36,0.31,1,3,2,1,0,0,0,0
12611,21,56397,157763,329,105,1,23.17,60,0.89,1,0,2,0,0,1,1,0
104750,66,26243,41530,843,110,4,17.26,24,0.22,3,2,0,1,0,4,0,0
126804,23,61720,75109,717,96,1,10.3,24,0.29,0,0,2,1,1,0,1,0
186090,50,98220,246183,750,115,4,5.69,12,0.63,0,3,0,0,0,4,0,0
87381,43,39461,198887,757,28,1,10.98,48,0.54,0,3,2,0,1,4,0,0
35074,68,86404,6802,764,9,1,2.07,60,0.6,0,3,0,0,0,2,1,0
103958,43,50707,120061,559,100,2,4.06,60,0.14,2,0,1,0,1,4,0,0
166227,68,45819,181291,564,43,4,7.55,36,0.57,0,2,1,0,1,4,1,0
27855,18,107628,100298,718,45,3,19.67,60,0.86,0,2,1,1,0,1,0,0
104435,29,79593,113355,350,31,4,5.76,60,0.33,2,0,1,1,1,2,0,1
22758,54,60914,72217,839,115,2,2.25,48,0.41,2,2,2,1,0,4,1,0
165848,57,76395,244555,649,48,3,7.21,60,0.29,3,2,0,0,1,2,1,0
126083,61,69548,218771,404,12,3,4.08,24,0.27,3,3,1,1,1,2,1,0
89836,61,24212,55099,776,47,3,9.26,12,0.87,0,2,0,0,1,4,0,1
215825,48,114241,19507,487,85,3,18.24,12,0.22,2,0,1,1,0,1,1,0
46124,46,59358,167042,377,12,4,19.83,36,0.3,2,2,2,1,1,4,1,0
160807,34,28324,35435,364,101,1,24.91,12,0.82,1,0,2,1,0,4,1,1
225413,27,97131,237985,382,79,4,8.37,48,0.77,2,3,1,1,0,1,1,0
211266,21,103686,119413,438,79,1,5.45,24,0.32,3,3,1,1,1,4,1,0
119250,19,53957,173058,643,35,2,10.73,12,0.4,2,0,1,0,0,1,1,0
