age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_term,dti_ratio,education,employment_type,marital_status,has_mortgage,has_dependents,loan_purpose,has_cosigner,default_status
39,79945,132020,604,67,4,19.58,36,0.5,2,0,0,1,0,4,1,0
61,70635,143937,841,52,2,5.95,60,0.79,3,3,1,0,1,1,1,0
63,95642,235659,695,65,4,12.21,24,0.71,2,1,2,1,1,3,0,0
40,37508,27741,554,28,3,11.56,24,0.2,2,1,1,0,0,2,0,0
27,118133,37811,832,73,1,4.1,48,0.27,2,0,0,0,1,1,0,0
24,50513,119412,777,82,4,19.17,60,0.57,2,3,2,1,1,4,0,1
57,23503,147211,450,0,3,7.47,60,0.77,3,2,1,1,0,1,0,0
51,131664,64792,436,39,3,18.27,12,0.47,2,1,2,1,1,4,1,0
47,51625,65924,487,48,2,11.1,48,0.57,0,1,2,1,1,0,0,0
63,125860,221699,305,10,2,20.64,36,0.18,0,0,0,1,1,2,1,0
68,79202,238844,812,59,4,19.85,12,0.38,1,3,2,1,1,2,0,0
36,32085,25201,300,47,1,14.99,48,0.85,1,3,1,1,0,3,0,0
32,30439,70059,573,33,2,11.32,36,0.83,3,0,2,0,1,2,1,0
53,149834,42291,452,21,2,20.9,60,0.68,2,3,0,0,0,3,0,0
60,45187,67121,621,91,2,23.97,60,0.86,2,1,0,0,0,3,1,0
56,56200,242029,849,107,2,22.02,24,0.38,1,3,2,1,0,2,0,0
46,63037,141105,304,8,4,20.51,36,0.27,2,1,1,1,1,1,0,0
52,58809,211689,771,118,1,20.0,60,0.25,2,3,2,1,1,0,1,0
19,103428,162093,810,22,4,7.21,12,0.7,1,2,1,0,1,4,0,0
65,124933,134850,445,118,3,9.03,24,0.66,2,2,0,1,1,2,1,0
57,52457,75798,835,44,2,5.04,36,0.84,0,1,2,0,1,2,1,0
62,26308,77296,678,116,4,11.98,12,0.59,1,1,2,1,0,3,0,0
42,39078,188663,305,42,2,3.67,60,0.74,0,0,2,1,1,1,0,0
52,76704,118975,388,37,4,21.57,60,0.45,0,0,1,0,0,2,0,0
25,144455,205578,662,33,2,2.55,36,0.37,2,0,0,1,0,3,0,0
53,145813,237642,599,26,4,3.2,60,0.52,3,0,0,0,0,4,1,0
36,65380,34564,329,72,2,8.79,36,0.43,2,0,0,0,1,1,0,0
22,17034,197987,769,95,4,21.8,12,0.45,0,0,1,1,0,0,0,1
48,141107,245120,806,110,4,3.36,12,0.66,0,2,0,0,0,1,1,0
55,130171,178392,801,115,3,13.13,48,0.75,2,2,1,1,1,0,1,0
24,97193,167876,787,84,1,11.89,60,0.29,0,3,2,0,1,4,0,1
45,118095,66110,631,43,2,17.09,48,0.29,0,2,0,1,1,1,0,0
58,82904,243742,783,87,4,15.47,24,0.57,2,1,1,1,0,3,0,0
29,58456,56085,565,65,4,4.62,12,0.42,2,2,0,0,0,0,0,0
68,116871,215292,308,90,2,17.5,36,0.3,2,1,1,0,0,1,1,0
62,58240,49791,806,12,1,15.57,24,0.18,2,3,1,0,1,0,1,0
50,28435,9889,421,24,4,11.14,12,0.39,1,0,2,1,0,0,0,0
19,133324,61928,512,96,1,18.72,36,0.73,2,2,0,0,0,4,0,1
32,26983,19221,758,85,1,16.25,24,0.57,0,1,0,0,1,2,0,0
30,26832,237507,547,19,1,15.89,48,0.83,2,3,1,1,0,4,1,0
22,76374,53593,790,64,2,11.79,12,0.52,2,1,0,1,0,4,1,0
56,68590,100904,728,116,4,10.39,48,0.38,0,3,0,0,0,4,1,0
67,84903,180708,706,42,3,22.67,36,0.25,0,3,0,1,1,2,1,0
61,111167,126459,513,92,2,3.81,36,0.37,0,3,2,1,1,1,1,0
28,148065,238911,440,80,2,2.09,60,0.65,3,3,0,0,1,2,1,0
59,21802,65632,320,52,2,10.23,48,0.73,2,1,2,1,1,1,0,0
21,36627,198724,631,85,2,7.48,36,0.82,0,0,2,1,1,1,1,0
50,78209,230177,619,10,1,23.88,48,0.29,2,0,1,0,1,1,0,0
34,62926,35168,394,64,3,8.04,36,0.5,3,1,1,1,0,3,1,0
18,121836,117241,811,113,1,10.67,24,0.78,1,1,1,0,1,1,1,0
48,140394,98472,770,108,1,11.08,36,0.68,2,2,0,0,0,0,0,0
30,56900,244432,683,41,2,17.56,60,0.17,1,2,1,0,0,1,1,1
45,132337,220842,805,85,3,18.61,60,0.61,2,0,0,1,0,0,0,0
57,131639,196678,790,88,1,3.84,60,0.33,0,0,2,0,0,4,1,0
52,57876,118011,714,63,3,14.53,12,0.57,1,3,2,1,0,0,0,1
51,138165,239959,694,66,2,6.88,60,0.66,1,1,1,1,1,2,1,0
67,84009,163083,678,93,1,7.33,60,0.18,1,3,1,0,1,1,0,0
54,80303,70775,840,60,1,18.66,48,0.53,1,0,1,0,1,4,1,0
45,127397,18414,613,10,4,18.32,24,0.77,2,2,2,0,1,4,1,0
26,111907,131935,623,45,3,15.36,36,0.18,1,0,1,0,0,1,1,0
27,134824,31468,511,52,1,6.38,12,0.8,3,1,1,1,1,2,0,0
26,37227,81032,699,51,1,11.61,60,0.32,3,1,0,0,0,4,1,0
26,114281,81629,647,97,3,21.52,48,0.8,0,3,1,1,0,3,0,0
65,145715,160626,554,82,2,2.57,24,0.16,0,1,1,1,0,0,0,0
53,41557,81973,388,118,2,22.96,36,0.26,0,1,2,0,0,2,1,0
53,74809,204127,603,107,2,14.59,24,0.12,2,1,0,0,0,2,1,0
57,48455,190146,441,9,3,21.59,36,0.39,2,0,2,0,1,1,1,0
55,30384,160656,450,12,1,16.45,24,0.47,1,0,0,1,0,0,1,0
68,36154,152993,440,74,4,17.22,36,0.16,3,0,0,1,0,0,0,0
38,103729,159218,532,30,2,12.38,12,0.83,3,1,0,0,1,0,0,0
48,20090,141187,646,17,3,11.52,12,0.33,1,1,2,0,0,2,0,0
35,110882,244963,331,107,2,22.71,60,0.54,2,3,0,1,0,1,1,1
51,112615,38419,631,35,3,6.53,60,0.77,3,2,1,1,0,2,0,0
30,64962,52659,552,109,2,21.77,24,0.54,3,1,1,1,1,0,0,0
53,55750,31781,407,92,1,24.44,12,0.83,1,3,2,1,1,2,1,0
43,49909,171387,396,61,2,14.91,12,0.81,3,1,0,1,0,4,1,1
56,106979,182313,309,101,4,11.69,36,0.49,3,3,2,1,0,1,1,0
69,143443,169644,482,118,4,9.48,48,0.8,1,1,2,0,1,2,1,0
54,70479,186315,722,57,3,18.58,12,0.16,3,3,0,0,0,3,0,1
42,28507,236935,312,53,3,21.22,48,0.45,1,2,0,1,1,0,1,1
63,59657,184491,694,118,4,19.21,36,0.83,2,2,2,0,1,3,0,0
52,130158,12243,474,57,2,3.45,36,0.12,1,2,1,1,1,1,0,0
25,106695,235617,420,102,2,18.46,12,0.3,1,1,0,1,0,3,0,0
52,19273,185920,380,6,1,10.37,48,0.69,2,2,0,1,0,4,1,0
52,131660,160695,759,73,1,10.14,24,0.55,0,0,1,0,1,4,1,0
62,113449,20810,622,33,1,9.11,24,0.37,0,0,0,0,1,0,1,0
32,84312,123135,414,107,1,5.51,48,0.28,0,3,0,1,1,1,0,0
46,77239,77953,814,21,2,7.81,36,0.44,0,0,2,1,0,2,1,0
37,82384,99208,642,95,1,24.3,60,0.25,1,2,0,0,0,2,1,0
49,37546,142900,574,97,2,2.79,60,0.58,1,2,0,0,0,2,1,0
44,71599,244035,549,34,1,21.9,36,0.84,3,2,0,0,0,0,1,1
60,120635,140128,317,12,2,3.62,12,0.16,2,0,0,0,1,1,0,0
55,31328,24795,510,21,3,18.95,60,0.17,3,2,2,0,0,2,0,0
58,40080,118228,671,107,1,23.64,36,0.59,3,0,1,1,1,1,0,0
30,47335,147361,643,10,3,13.71,12,0.34,2,2,1,1,0,3,0,0
62,122352,180709,800,56,4,3.69,12,0.15,3,3,1,1,0,4,0,0
22,106393,36505,455,72,1,19.94,48,0.35,3,3,1,1,0,0,0,1
48,96981,168096,634,81,4,7.81,24,0.65,1,0,1,1,0,3,0,0
29,141473,140853,577,29,2,11.19,12,0.23,0,2,1,1,0,3,1,0
57,148708,210188,480,93,4,6.16,12,0.59,2,3,1,0,0,3,0,0
36,75823,119404,346,67,2,17.03,12,0.45,2,2,2,1,1,2,1,0
65,25733,123430,529,46,2,11.0,60,0.32,1,1,1,1,1,2,1,0
38,63583,103646,585,70,2,2.53,36,0.71,2,3,1,0,0,4,1,0
56,76180,26752,829,54,1,10.06,12,0.88,2,3,2,0,0,4,1,1
58,31407,149262,825,26,4,4.3,12,0.33,3,1,1,1,0,0,1,0
20,148552,219334,370,62,3,2.54,48,0.27,2,2,1,1,0,4,0,0
58,149146,82900,803,38,1,2.99,48,0.35,0,1,2,1,0,3,0,0
27,149004,202663,837,115,3,12.28,60,0.82,3,2,0,0,0,4,1,1
47,149191,199640,336,92,2,13.8,48,0.51,2,3,1,1,0,2,0,0
24,134978,9663,536,11,2,12.44,48,0.1,0,2,1,0,1,3,1,0
50,113253,173084,680,17,4,13.57,12,0.47,3,2,1,0,1,3,1,0
34,59259,244001,689,76,4,6.89,60,0.71,0,3,2,0,0,2,0,0
23,84795,234840,778,98,1,19.64,36,0.7,3,3,0,1,0,0,1,0
19,21343,162390,303,10,3,9.04,36,0.46,1,1,2,0,1,1,0,0
24,123594,165032,730,84,3,16.97,60,0.56,2,0,2,1,0,3,0,0
54,51606,247152,310,88,2,15.64,60,0.9,2,3,2,0,1,4,1,0
60,89792,111416,678,64,1,23.85,12,0.21,1,2,2,1,0,4,0,0
30,102530,116301,597,41,1,20.54,12,0.2,0,1,1,1,1,4,0,1
33,33966,74899,547,78,2,24.5,24,0.55,3,2,1,1,0,3,0,0
62,83571,219741,510,89,4,5.7,24,0.69,1,0,2,0,1,4,0,0
34,36195,115677,668,78,1,23.72,36,0.47,0,0,1,0,1,1,1,0
25,66675,40692,730,101,4,5.38,12,0.87,2,0,0,1,0,3,0,0
52,98716,39938,696,24,2,7.77,60,0.17,0,2,1,1,0,2,1,0
66,96807,27755,461,67,4,19.82,60,0.15,2,0,0,1,0,4,0,0
45,59788,9127,563,89,3,2.75,24,0.44,2,1,0,0,1,2,0,0
29,117871,111489,689,98,2,7.85,36,0.42,3,2,0,1,1,3,0,0
40,84671,190466,425,49,4,14.95,36,0.46,2,2,1,0,0,0,1,0
37,47412,157254,497,78,2,21.53,24,0.42,0,1,1,1,1,0,0,0
63,22902,195959,553,3,1,13.46,24,0.61,0,2,0,1,1,0,0,0
18,22207,121339,339,4,4,20.2,12,0.72,2,3,2,1,0,4,0,1
22,30092,13527,719,115,3,20.56,36,0.67,2,3,1,0,1,4,0,0
27,100880,44653,408,67,1,20.72,24,0.15,0,2,2,0,0,2,0,0
69,24355,183370,355,47,3,16.29,36,0.14,3,3,2,0,0,2,1,1
46,88154,103084,432,103,3,24.26,12,0.59,3,1,2,0,0,1,0,0
69,54456,61723,308,110,3,13.32,36,0.5,2,2,2,0,1,3,1,0
65,126140,216132,345,49,1,2.39,36,0.83,2,1,2,1,1,1,1,0
64,99434,213367,704,61,3,19.42,12,0.22,1,0,2,1,1,0,1,0
35,53732,141612,581,13,4,4.75,60,0.82,3,1,0,1,0,2,1,0
56,72713,173224,747,50,2,15.95,60,0.36,3,2,1,0,0,3,0,0
25,134719,202866,827,92,1,22.27,24,0.66,1,0,2,1,0,0,1,1
24,71153,119323,493,41,3,8.53,12,0.77,3,1,2,1,0,4,0,0
38,103573,241399,640,68,2,24.01,48,0.88,2,3,2,1,1,1,0,0
18,66654,50467,486,100,2,24.9,36,0.65,0,2,2,1,1,0,1,0
31,26989,8706,649,113,1,15.91,36,0.53,0,3,1,1,1,1,1,0
69,43982,63254,516,49,3,24.34,36,0.46,1,0,2,1,1,2,0,1
28,47365,159759,392,37,4,15.15,36,0.13,3,2,1,1,1,0,1,1
50,23126,69249,611,78,1,14.87,24,0.85,0,3,1,1,1,1,0,0
66,113005,88816,846,80,4,5.8,12,0.78,2,3,1,1,0,3,1,0
32,149383,120641,756,71,4,8.8,60,0.15,2,3,0,1,0,2,0,0
67,42422,76781,472,26,1,12.42,12,0.73,2,2,0,1,1,0,0,0
30,77381,215315,733,72,4,2.95,24,0.38,1,3,1,0,1,4,1,0
35,113321,79006,827,85,1,20.2,36,0.22,1,1,0,0,0,4,0,1
50,97607,38450,585,46,4,23.26,36,0.25,1,1,0,0,0,2,1,0
19,111233,74126,414,64,1,8.05,48,0.17,3,1,2,0,1,1,0,1
18,51790,186728,842,71,1,22.83,60,0.43,0,2,1,0,1,1,0,0
61,87709,91403,832,61,3,10.37,24,0.5,3,0,0,0,0,2,0,0
55,88134,12598,386,87,3,14.16,48,0.16,0,3,0,1,1,1,1,0
51,108033,196755,577,13,4,8.29,12,0.8,3,0,0,0,0,1,0,0
42,57356,241155,767,50,2,18.32,24,0.82,2,2,2,1,0,1,1,0
39,118078,234381,353,53,1,14.86,36,0.5,1,0,1,0,0,0,1,0
18,69257,197005,579,29,1,20.39,24,0.73,2,1,1,0,0,3,0,1
29,98642,72296,718,70,1,12.58,12,0.47,2,3,0,0,1,0,0,0
33,33497,82218,446,23,1,22.67,48,0.24,0,0,2,0,1,4,1,0
36,149371,106006,450,26,2,18.96,24,0.32,0,0,2,1,0,3,1,0
51,62213,153795,600,30,2,16.68,12,0.63,0,3,1,1,1,4,1,0
30,78825,72851,787,92,1,15.92,48,0.48,1,2,1,1,1,1,0,0
56,104997,155755,355,1,3,21.83,24,0.17,3,3,1,1,1,4,1,0
32,106499,195797,783,70,1,7.53,60,0.85,0,3,1,1,1,3,1,0
69,90766,218026,373,0,4,4.69,24,0.75,0,1,1,0,1,2,1,1
68,113038,93902,632,94,3,19.94,48,0.85,0,3,2,0,1,3,0,0
63,85010,85957,485,101,2,23.06,36,0.18,3,1,0,1,0,3,1,0
45,55421,213537,361,30,4,13.36,12,0.76,1,2,0,1,1,2,0,0
67,46760,171605,370,94,3,22.39,60,0.41,3,0,0,1,1,1,1,0
22,16435,200105,383,20,2,23.58,60,0.54,1,0,0,1,1,4,0,1
53,20238,92888,315,71,3,22.54,60,0.68,1,1,2,0,1,3,0,0
48,134921,67354,352,2,2,15.41,48,0.32,3,1,2,0,0,2,1,0
31,112512,145610,634,21,4,21.64,36,0.58,0,1,1,0,0,3,1,0
42,39799,115659,346,12,3,9.96,60,0.34,1,3,1,0,0,4,1,1
58,97472,159490,485,50,2,11.16,60,0.48,0,1,2,1,0,0,1,0
21,19410,203427,397,2,3,23.83,12,0.47,2,1,1,0,1,0,0,1
55,117491,152359,603,22,3,24.8,24,0.15,1,2,1,1,1,4,0,0
46,84485,102441,573,52,4,11.04,60,0.43,0,3,0,0,0,0,0,0
20,82578,110612,660,85,1,12.16,60,0.9,0,1,2,1,0,3,1,0
60,72992,58344,576,75,3,21.65,36,0.45,3,2,0,1,0,2,0,0
50,142071,66860,475,100,1,9.79,60,0.69,3,0,1,1,0,4,1,0
57,51689,94497,769,112,1,6.98,48,0.79,3,3,0,1,1,0,0,0
24,53632,68195,335,68,3,12.62,36,0.34,0,3,1,0,0,4,0,0
38,79321,153273,480,74,4,14.99,36,0.25,2,3,0,1,0,4,1,0
23,62784,9418,498,68,3,8.75,24,0.78,3,3,1,1,0,0,1,0
60,45597,77924,532,11,3,13.53,36,0.78,3,1,2,0,0,3,1,0
26,100844,187691,535,77,3,3.53,36,0.59,1,1,2,1,0,2,0,0
24,40495,139692,479,100,3,24.24,48,0.11,0,3,0,1,1,3,0,0
67,144425,213810,516,53,2,16.26,60,0.39,0,1,2,1,0,2,0,0
24,70366,202512,792,96,1,5.66,36,0.28,0,0,1,1,1,1,0,0
60,94423,130205,623,61,3,23.41,24,0.22,1,3,2,1,0,4,0,0
59,19732,101290,812,22,2,7.61,24,0.73,0,1,2,0,1,3,1,0
22,96725,124872,715,81,1,2.38,60,0.44,2,0,1,1,1,4,0,0
19,121567,177378,760,104,1,3.4,12,0.41,2,3,0,0,1,2,1,0
51,50572,30819,604,113,3,8.03,60,0.1,1,1,0,0,0,1,1,0
56,36235,16786,383,87,2,10.6,60,0.58,2,1,1,0,0,2,1,0
24,50611,245088,760,91,3,21.38,24,0.6,1,1,1,0,0,1,0,0
49,110001,120491,771,55,4,17.66,24,0.59,2,3,0,1,1,0,1,0
66,107414,94219,483,110,4,23.65,12,0.69,2,2,2,1,1,0,1,0
24,15292,138650,695,73,3,12.76,12,0.19,3,2,0,1,1,1,0,0
67,56856,72584,479,100,3,24.89,36,0.76,3,1,1,0,1,3,0,0
55,69504,230891,830,88,2,6.6,24,0.43,3,0,2,0,0,2,1,0
25,50397,145684,642,3,4,12.42,36,0.33,1,3,2,0,0,0,1,0
23,143698,25126,727,7,3,22.37,24,0.32,3,2,0,1,0,0,0,0
57,109572,217974,673,44,1,8.79,48,0.59,1,1,2,0,1,2,0,0
62,140226,154580,580,93,4,24.47,60,0.47,3,2,0,0,0,0,1,0
58,59615,234096,445,107,3,8.59,36,0.1,1,0,1,0,1,2,1,0
51,98094,131745,441,97,3,12.16,24,0.65,0,3,1,1,0,3,0,0
66,34811,105799,443,48,1,15.71,36,0.79,0,0,0,1,1,4,1,1
35,118211,229829,435,37,3,12.74,48,0.4,0,2,0,1,1,0,1,0
61,129705,65874,664,57,2,24.75,12,0.82,0,3,2,0,1,0,0,0
68,82245,11740,355,56,2,17.4,24,0.35,1,2,2,1,1,3,0,0
36,124794,25808,419,114,1,10.04,24,0.6,3,0,0,0,0,2,1,0
20,130763,125784,685,33,3,12.47,48,0.34,3,0,2,0,1,1,1,1
40,84334,197144,371,11,1,2.93,36,0.51,2,3,1,1,1,1,1,0
22,42545,134931,372,96,4,8.19,36,0.3,2,3,1,0,0,1,1,0
36,36661,144488,641,44,2,20.68,12,0.77,0,3,0,1,1,3,1,0
63,76827,191484,489,67,3,18.56,60,0.71,1,1,2,1,1,2,1,0
33,71747,151840,371,33,1,23.78,12,0.43,3,3,2,1,1,1,0,0
41,79410,136023,751,6,2,13.93,36,0.49,3,1,0,0,0,0,1,0
21,43685,225844,660,56,2,11.58,60,0.75,1,2,0,0,1,2,1,1
53,40257,170870,581,72,4,8.95,24,0.58,3,3,1,1,0,1,1,0
56,53518,216064,649,67,4,16.33,36,0.51,3,0,1,1,0,2,1,0
38,26971,78609,320,74,1,21.3,12,0.3,1,1,2,0,1,0,0,0
18,15506,203816,356,64,2,19.11,36,0.77,2,3,2,0,0,0,1,1
36,41212,31887,622,63,2,7.58,36,0.16,1,3,2,0,1,0,1,0
40,117957,21522,522,22,1,2.22,36,0.76,2,2,0,1,0,3,1,0
48,64900,40770,571,8,4,9.01,36,0.39,0,3,2,0,0,0,1,0
24,121809,195287,463,116,3,11.19,60,0.74,1,1,2,0,1,4,0,0
40,16983,215896,608,97,2,9.41,60,0.13,0,3,1,1,1,2,1,0
29,103917,28196,542,109,2,11.64,24,0.62,2,3,1,1,0,4,1,0
69,42064,188515,660,64,3,8.72,24,0.89,0,0,0,1,1,3,1,0
47,76706,171467,609,37,3,10.8,60,0.55,3,0,0,0,0,1,1,1
64,138728,106413,643,103,2,7.46,36,0.62,3,0,0,0,1,3,1,0
56,17946,177279,576,37,1,12.49,24,0.88,0,1,0,1,1,3,1,1
53,39242,62820,701,12,2,19.17,60,0.58,1,0,1,0,0,4,0,0
32,90100,223090,823,51,3,23.25,12,0.88,3,2,1,1,0,0,0,0
50,123498,103836,471,15,3,2.08,48,0.51,1,2,2,0,1,3,0,0
52,117049,207572,466,31,1,9.34,60,0.63,1,1,2,0,0,4,1,0
47,62258,147234,552,47,1,2.66,12,0.77,1,3,2,0,0,2,0,0
43,48609,80426,335,89,3,14.07,60,0.38,0,3,0,0,0,1,1,1
48,88163,136020,811,78,2,24.68,36,0.55,2,3,1,0,1,4,1,0
55,71981,141623,492,42,3,9.3,36,0.42,0,1,1,0,0,2,0,0
40,44101,220183,606,83,4,22.22,36,0.48,2,0,1,0,0,2,1,1
26,131044,181106,719,44,4,10.52,48,0.81,1,1,1,0,1,0,0,1
63,143079,179685,725,64,2,10.37,24,0.36,1,3,1,1,1,1,0,0
45,122745,76082,401,37,3,21.07,12,0.13,1,3,0,0,0,3,0,0
60,91442,118889,712,73,2,9.04,24,0.28,1,3,1,0,1,0,0,0
39,143415,209225,587,95,1,7.05,12,0.73,2,0,1,1,1,1,0,0
22,135063,211763,695,64,4,9.1,12,0.71,1,1,2,1,0,3,1,0
31,56230,235539,429,51,4,14.77,60,0.79,1,1,0,1,1,2,0,0
24,29806,117788,794,6,3,24.83,48,0.42,2,0,2,0,0,3,1,1
52,46109,208020,403,85,3,22.37,48,0.62,0,2,2,0,0,3,0,0
32,96553,191270,662,83,4,22.01,60,0.74,2,0,0,0,1,1,0,0
36,51715,112524,757,118,1,4.65,48,0.69,1,0,2,0,1,3,0,0
20,19945,103002,754,82,2,15.69,12,0.33,2,3,0,1,0,4,0,0
35,115805,8752,734,71,2,24.22,24,0.75,0,0,2,1,1,3,1,0
30,67763,149792,418,45,2,13.5,48,0.89,2,2,2,0,0,1,0,0
30,90504,97274,497,59,3,18.63,24,0.43,3,1,2,1,1,0,0,0
46,36081,31848,370,81,3,9.04,36,0.73,0,0,1,0,1,1,0,0
20,129836,142953,570,14,2,15.71,60,0.31,0,0,0,0,0,0,0,0
64,37873,86581,353,4,2,22.11,24,0.89,1,1,1,1,0,2,1,0
43,31262,214980,804,24,4,3.44,48,0.47,2,2,0,1,0,4,0,0
52,73836,108935,640,88,2,11.74,60,0.44,0,2,1,0,1,2,0,0
21,131565,191807,703,53,2,2.17,36,0.25,2,0,0,0,1,2,0,0
41,131358,124790,497,68,1,4.06,24,0.89,2,2,2,0,0,0,0,0
26,54718,168619,528,112,2,15.18,12,0.66,0,1,2,1,0,4,0,0
30,96056,208943,330,90,1,10.13,48,0.73,3,0,2,0,1,2,1,0
44,87077,110755,454,12,3,2.63,24,0.62,2,1,1,1,1,2,0,0
69,84047,237311,757,0,4,24.51,48,0.38,2,1,1,1,1,3,0,0
19,117778,220719,304,39,2,15.1,24,0.4,2,1,2,0,1,0,0,0
37,67214,80445,710,15,3,12.89,60,0.51,3,2,1,0,1,3,0,0
32,68297,246105,550,103,2,6.01,36,0.81,3,1,0,1,0,2,1,0
29,24359,222761,818,68,4,5.89,48,0.68,2,0,2,1,1,3,1,0
19,135167,198619,751,108,4,13.38,36,0.56,3,1,0,1,0,4,0,1
56,148120,223740,684,57,2,10.44,48,0.33,1,0,2,1,1,0,1,0
33,113345,140144,507,103,1,9.45,48,0.77,3,2,0,1,1,3,0,0
65,139476,75810,583,27,4,16.86,12,0.37,0,2,1,1,1,1,1,1
68,60464,86698,817,8,3,19.64,24,0.6,3,1,0,1,1,4,1,0
45,27858,200787,387,37,1,19.99,60,0.54,2,1,0,0,1,3,1,0
53,109838,195064,564,76,4,6.73,24,0.82,0,1,0,0,0,2,0,0
40,71014,51462,817,81,2,18.43,60,0.29,2,2,0,1,0,0,1,0
24,76089,37950,685,60,4,7.75,36,0.15,3,0,1,0,0,4,0,0
32,93754,151720,427,70,2,17.97,12,0.7,2,2,1,1,0,0,1,0
56,106802,21218,386,60,2,3.66,36,0.2,1,1,2,0,0,1,1,0
52,106206,87695,691,16,4,23.64,24,0.34,0,2,0,0,0,3,0,0
20,49883,201554,371,38,1,9.94,48,0.77,2,2,1,0,1,2,0,1
64,62234,216851,566,92,1,12.96,48,0.82,1,1,2,0,1,2,0,0
59,107455,20186,360,81,3,6.29,36,0.4,1,2,2,1,1,1,1,0
66,93188,191755,579,34,1,17.19,24,0.47,1,3,2,0,0,4,0,1
68,44708,209663,331,95,2,5.77,36,0.81,1,2,2,1,1,1,0,0
42,58306,134643,708,7,2,7.73,60,0.58,2,3,0,1,0,1,0,0
62,78758,49764,540,116,1,5.42,24,0.72,2,1,0,0,0,2,0,0
57,32004,118956,780,67,3,19.11,48,0.85,1,3,0,1,0,4,1,0
69,120337,86007,449,93,3,8.65,12,0.55,0,3,1,0,0,2,0,0
53,23238,108162,557,62,4,6.68,12,0.73,0,3,0,0,0,3,0,0
52,27911,222682,480,24,4,10.59,60,0.17,2,2,0,0,1,0,1,0
27,134117,161033,722,10,2,3.98,48,0.68,0,2,1,1,1,0,1,0
30,29341,147088,579,40,2,6.9,60,0.3,3,1,0,1,1,0,0,0
41,37696,57325,760,109,3,8.3,24,0.41,1,2,0,0,1,0,0,0
22,31913,112329,623,104,4,9.71,48,0.6,0,2,1,0,0,0,1,0
34,90478,7318,835,51,4,18.66,36,0.79,1,3,0,0,1,4,0,0
42,22455,131282,830,8,1,22.55,24,0.4,3,0,2,1,0,2,1,1
30,52647,211324,498,71,4,17.05,48,0.36,3,0,2,1,1,4,1,0
55,41867,44832,715,92,1,13.42,36,0.76,1,3,1,1,0,3,1,0
30,135402,243510,468,81,3,2.56,36,0.22,1,1,1,0,1,1,1,0
29,93086,71097,691,39,1,3.09,48,0.58,2,1,1,1,1,2,1,0
46,124524,123452,780,108,4,21.56,48,0.39,0,0,2,0,1,3,0,0
64,16100,190656,570,79,1,2.38,36,0.33,3,3,0,0,0,1,1,0
29,104588,75174,613,63,4,22.71,48,0.71,3,1,0,0,0,4,0,1
42,123942,132322,755,47,2,14.56,36,0.6,0,0,1,0,1,3,1,0
46,103099,131904,622,101,3,20.5,48,0.3,2,1,0,0,1,2,1,0
20,50230,61106,574,109,4,19.04,36,0.78,2,2,0,1,0,2,1,1
49,42216,126228,419,57,1,4.22,24,0.64,1,0,1,0,0,1,0,0
61,67137,165591,740,72,1,10.58,48,0.18,1,0,2,1,1,1,1,0
38,90798,132003,756,101,2,10.4,12,0.72,0,3,2,1,0,0,1,0
58,103009,210824,407,57,4,10.77,48,0.29,2,3,1,0,1,2,0,0
24,16157,124568,355,18,2,19.43,60,0.17,3,2,0,1,1,3,0,1
20,20756,169775,423,95,4,19.84,24,0.87,3,2,2,0,0,0,1,0
25,50504,36776,678,41,2,11.88,48,0.74,2,3,0,0,1,1,0,0
24,132676,118862,347,111,1,15.6,12,0.22,3,1,0,0,1,3,0,0
33,58870,141479,517,112,4,17.7,24,0.35,3,3,0,0,1,4,1,0
38,126410,75414,614,35,4,23.51,48,0.42,1,2,1,1,1,0,0,0
32,120651,61898,672,1,3,18.33,24,0.32,2,3,1,1,1,0,1,0
54,46824,135041,655,100,4,23.09,60,0.28,2,2,2,0,1,0,1,0
47,92704,233304,629,41,1,22.55,12,0.66,0,2,2,0,0,4,1,0
63,26930,160529,443,79,4,4.21,60,0.39,1,3,0,0,1,1,0,0
45,56165,73853,748,76,1,6.06,24,0.22,0,3,0,0,0,0,0,0
24,110288,46764,354,84,1,19.0,24,0.27,0,2,0,0,1,0,1,0
46,121406,51906,731,31,1,20.63,48,0.35,1,1,2,1,0,2,0,0
49,145068,127348,829,38,3,16.54,60,0.12,0,0,1,1,0,2,1,0
38,55245,53536,771,89,1,13.82,36,0.75,3,3,1,0,0,0,0,0
25,147648,224529,750,105,3,10.53,36,0.13,1,1,2,1,1,3,0,0
64,30450,209598,402,73,3,4.85,24,0.11,3,0,1,1,0,0,1,0
65,97569,19084,371,26,1,18.13,36,0.48,0,1,1,0,0,4,0,0
23,27193,25099,555,96,3,10.04,12,0.89,1,1,1,0,1,3,0,1
47,38892,20010,716,70,2,3.21,36,0.41,0,0,1,0,1,2,1,0
20,93032,133375,547,77,2,14.34,12,0.57,1,1,1,0,1,2,0,0
32,79579,37616,444,10,2,21.75,48,0.39,0,0,0,1,1,0,0,0
45,71190,94456,545,71,4,13.44,60,0.63,3,1,1,0,1,4,1,0
33,16129,48656,367,24,4,16.48,24,0.23,0,3,0,1,1,0,1,0
46,88486,139263,364,102,4,2.6,48,0.31,2,1,0,1,0,0,1,0
45,62824,59630,613,18,2,24.93,24,0.7,0,3,1,0,1,2,0,0
